100
0.475889 0.392611 0.387444 0.436333 0.528944 0.528889 0.0206667 0.130278 0.478056 0.266889 0.206 0.331222 0.0222222 0.1295 0.409278 0.202778 0.0676667 0.202611 0.549111 0.422278 0.162389 0.319278 0.493667 0.0193889 0.447333 0.0530556 0.453667 0.0208889 0.0493889 0.540333 0.526333 0.322611 0.174778 0.358278 0.203444 0.148167 0.128944 0.224111 0.0758333 0.0514444 0.288333 0.281833  0.18 0.310556 0.208722 0.386667 0.310722 0.276389 0.386611 0.304278 0.143167 0.549056 0.068 0.434167 0.365778 0.515389 0.487278 0.0612222 0.333611 0.334 0.398889 0.304389 0.101056 0.371 0.107111 0.101833 0.316556 0.236111 0.123278 0.392389 0.0848889 0.411667 0.118667 0.0622778 0.166667 0.327389 0.448944 0.274722 0.0482778 0.0773333 0.0234444 0.544333 0.0708333 0.444389 0.220278 0.233944 0.201556 0.504889 0.0925 0.535167 0.283333 0.491444 0.0813333 0.181778 0.306889 0.1885 0.283611 0.0678889 0.221944 0.406944 
0.257611 0.104167 0.0603889 0.173667 0.166444 0.0243889 0.501056 0.412722 0.299167 0.346667 0.490111 0.119944 0.132778 0.358278 0.361667 0.150444 0.0367222 0.360556 0.0997778 0.482111 0.340167 0.1805 0.418 0.218889 0.362278 0.522278 0.204722 0.443222 0.3875 0.426667 0.0919444 0.0896111 0.530833 0.152333 0.263278 0.494667 0.529667 0.00611111 0.351833 0.273278 0.150167 0.0837222 0.190556 0.0802778 0.442056 0.552278 0.230722 0.276111 0.357278 0.127889 0.202667 0.494833 0.308389 0.418056 0.511056 0.468 0.182111 0.160222 0.355667 0.366944 0.384222 0.245 0.456556 0.156833 0.194667 0.517167 0.0959444 0.168778 0.320667 0.245167 0.239389 0.268167 0.328889  0.43 0.348444 0.215389 0.224056 0.0236667 0.288833 0.378667 0.151556 0.491556 0.115278 0.257278 0.151389 0.0707778 0.169722 0.3335 0.0283333 0.322722 0.144889 0.412556 0.0121667 0.398833 0.0138889 0.206889 0.157778 0.462722 0.173 0.275778 
0.152333 0.412444 0.543944 0.278611 0.0842222 0.134222 0.494 0.308278 0.510778 0.0246667 0.484278 0.459667 0.516222 0.0440556 0.161389 0.464944 0.467722 0.128444 0.0402222 0.496111 0.451167 0.185111 0.353111 0.260722 0.381278 0.164333 0.264944 0.336444 0.0715556 0.437944 0.0566667 0.0212222 0.294833 0.398 0.299833 0.176389 0.532222 0.0356667 0.484667 0.487444 0.0603333 0.413444 0.391556 0.373889 0.254833 0.552944 0.0806111 0.167 0.125833 0.120833 0.107556 0.374333 0.103278 0.258056 0.0795 0.484611 0.219722 0.344444 0.0628333 0.291278 0.0242222 0.1195 0.109889 0.116389 0.5175 0.207056 0.292833 0.494167 0.242722 0.221944 0.426056 0.100389 0.432722 0.0593889 0.271611 0.484889 0.0567778 0.352222 0.0963889 0.5355 0.473056 0.00127778 0.354333 0.0208333 0.0566667 0.433833 0.302778 0.276444 0.0201111 0.365611 0.365056 0.0443333 0.282444 0.474944 0.160722 0.0417778 0.1265 0.453556 0.535944 0.166556 
0.472889 0.203833 0.0643333 0.147389 0.263222 0.335944 0.0767778 0.117389 0.132667 0.526056 0.0973333 0.403056 0.527333 0.249 0.221222 0.0285 0.127333 0.524 0.304944 0.500333 0.131389 0.114444 0.544667 0.211222 0.386778 0.502722 0.253 0.310611 0.198111 0.233389 0.477167 0.115444 0.234556 0.338833 0.0601667 0.295167 0.119278 0.136944 0.412556 0.0492778 0.107444 0.307222 0.249667 0.432167 0.000722222 0.470944 0.258 0.480944 0.236722 0.00738889 0.223056 0.1655 0.474722 0.212167 0.376722 0.103278 0.512222 0.0741667 0.413889 0.154778 0.104889 0.132889 0.0675556 0.3395 0.471722 0.127778 0.432 0.388333 0.264722 0.0863333 0.234944 0.169556 0.393556 0.484667 0.399056 0.191611 0.400056 0.1015 0.469889 0.434111 0.461778 0.137389 0.0440556 0.380944 0.146889 0.420778 0.281611 0.103611 0.494944 0.139944 0.0557222 0.0443333 0.0701667 0.123333 0.181167 0.541944 0.251111 0.0576111 0.172056 0.313167 
0.143944 0.407056 0.280056 0.334833 0.336167 0.123556 0.323833 0.533556 0.225056 0.238167 0.412111 0.131278 0.172944 0.253556 0.309611 0.319833 0.118778 0.0356667 0.220778 0.411111 0.5285 0.276556 0.252778 0.0431667 0.399889 0.433944 0.0295556 0.448333 0.288889 0.5545 0.00327778 0.432833 0.406 0.283389 0.00944444 0.186611 0.204278 0.333278 0.5175 0.429389 0.0159444 0.374111 0.358 0.541778 0.425 0.112056 0.306056 0.543778 0.500611 0.526889 0.399333 0.473611 0.0452222 0.449444 0.516778 0.242444 0.327833 0.343667 0.135222 0.0611667 0.342611 0.491389 0.291333 0.546 0.0165556 0.300833 0.177056 0.220889 0.431444 0.491944 0.447611 0.244722 0.107833 0.0473889 0.230944 0.532833 0.512389 0.537056 0.521056 0.457444 0.305722 0.162222 0.172833 0.350944 0.409 0.134056 0.0378333 0.181333 0.275056 0.525944 0.0398333 0.415056 0.259111 0.128556 0.4055 0.275722 0.226722 0.379889 0.293944 0.102611 
0.316278 0.186 0.347389 0.424111 0.233389 0.375667 0.198722 0.190222 0.1545 0.517167 0.445056 0.460222 0.476722 0.0623333 0.0529444 0.330167 0.549333 0.443667 0.5115 0.268833 0.211389 0.348722 0.128333 0.470556 0.477278 0.533833 0.190722 0.148444 0.155556 0.484667 0.251056 0.471833 0.468 0.395778 0.137778 0.498722 0.215944 0.3365 0.133444 0.370444 0.298111 0.375833 0.0725 0.219278 0.438167 0.125444 0.5495 0.431944 0.3665 0.302778 0.498167 0.0223333 0.0959444 0.0709444 0.492889 0.0176667 0.402167 0.480944 0.519 0.00216667 0.207389 0.0118889 0.271333 0.119833 0.407667 0.409111 0.415944 0.420944 0.190111 0.549389 0.0332222 0.285556 0.167 0.105722 0.504889 0.0496111 0.0285 0.498833 0.278944 0.395 0.246056 0.221556 0.214722 0.139389 0.0898333 0.152056 0.509944 0.492 0.430389 0.473444 0.2915 0.0822222 0.485333 0.00733333 0.555 0.134778 0.213778 0.415389 0.353111 0.201222 
0.206556 0.386333 0.486833 0.373556 0.289389 0.436167 0.2205 0.317889 0.176778 0.499444 0.510278 0.220167 0.165444 0.169444 0.359556 0.255333 0.118833 0.314 0.544667 0.549222 0.0292222 0.078 0.428833 0.311889 0.0853333 0.225611 0.446667 0.0964444 0.438333 0.0415556 0.297722 0.442222 0.427889 0.229 0.0575556 0.161722 0.109611 0.278056 0.277 0.286389 0.0193333 0.231722 0.506556 0.184778 0.401167 0.107944 0.237444 0.317333 0.219278 0.0239444 0.311056 0.2485 0.101944 0.537222 0.00483333 0.540167 0.207278 0.248833 0.0810556 0.0900556 0.290444 0.378778 0.329611 0.515667 0.405111 0.387167 0.121889 0.312056 0.109667 0.398889 0.0428889 0.129 0.427944 0.346833 0.111167 0.0708889 0.252111 0.145944 0.388222 0.471389 0.169889 0.496611 0.164333 0.0691667 0.478278 0.522056 0.0537778 0.482889 0.0126667 0.487778 0.370278 0.100444 0.108333 0.144333 0.0606111 0.5135 0.5315 0.535389  0.27 0.438556 
0.176056 0.110278 0.012 0.0484444 0.254444 0.476056 0.119333 0.506556 0.419389 0.304889 0.422389 0.386611 0.246 0.384056 0.455833 0.168722 0.147889 0.306944 0.0961111 0.160556 0.239167 0.263722 0.0583889 0.144889 0.408111 0.119 0.102833 0.384056 0.451722 0.170167 0.267056 0.0722222 0.0777778 0.0764444 0.473556 0.332222 0.349833 0.0373333 0.0805556 0.213667 0.342222 0.300278 0.397667 0.385556 0.481667 0.297944 0.554333 0.074 0.402222 0.447778 0.0319444 0.438778 0.508833 0.0903333 0.0281111 0.361389 0.00666667 0.483833 0.542833 0.458389 0.451333 0.0516667 0.530611 0.529167 0.128111 0.448611 0.305833 0.275333 0.283278 0.183778 0.286333 0.422833 0.484056 0.128444 0.252889 0.410222 0.426389 0.049 0.281556 0.0704444 0.294111 0.3135 0.509222 0.247389 0.201167 0.537333 0.406167 0.207833 0.262944 0.393444 0.110667 0.158722 0.445111 0.438611 0.132333 0.370611 0.129 0.235556 0.443278 0.209611 
0.419333 0.174056 0.0769444 0.145167 0.302556 0.127167 0.555389 0.526278 0.529056 0.0787778 0.0411667 0.0649444 0.392278 0.347722 0.109667 0.0379444 0.3295 0.515833 0.0431111 0.389778 0.151056 0.506722 0.548556 0.393556 0.187111 0.478222 0.00594444 0.316167 0.511111 0.449222 0.323111 0.172222 0.0677222 0.400056 0.317444 0.167611 0.324556 0.114611 0.138389 0.0953889 0.193389 0.532444 0.160333 0.383056 0.324667 0.270056 0.421 0.4515 0.0276667 0.261444 0.0831111 0.531667 0.212611 0.0761111 0.369667 0.399778 0.351667 0.375611 0.513278 0.307278 0.269278 0.280833 0.4795 0.134333 0.478278 0.241389 0.302 0.0446111 0.153389 0.237722 0.140056 0.346778 0.0119444 0.300389 0.174278 0.336611 0.367778 0.392611 0.0299444 0.192833 0.0985556 0.113056 0.168944 0.1085 0.542056 0.538611 0.305611 0.338167 0.156 0.0606667 0.442778 0.425278 0.341556 0.366778 0.356944 0.0616111 0.0526111 0.103389 0.106222 0.00333333 
0.138444 0.246278 0.350167 0.150444 0.344056 0.321778 0.284389 0.509167 0.158889 0.314333 0.146444 0.0547778 0.224722 0.315389 0.516167 0.00855556 0.0957778 0.266278 0.144111 0.251778 0.124278 0.0313333 0.1215 0.465833 0.398111 0.4785 0.324778 0.248111 0.379222 0.228389 0.251444 0.517722 0.474667 0.0460556 0.112611 0.0605 0.165222 0.194333 0.0141667 0.324111 0.508722 0.5135 0.176222 0.530778 0.273389 0.136833 0.539389 0.369167 0.200444 0.127944 0.0654444 0.324778 0.159278 0.539833 0.0323889 0.354778 0.260111 0.154556 0.0473333 0.0838333 0.382944 0.298778 0.398889 0.0993889 0.142222 0.308833 0.159944 0.104778 0.503167 0.527 0.226222 0.253667 0.484944 0.402444 0.228944 0.000111111 0.336611 0.0101111 0.369333 0.334444 0.490944 0.232111 0.456556 0.447556 0.0137222 0.488944 0.246778 0.273889 0.440833 0.0914444 0.155056 0.268222 0.187611 0.553944 0.367667 0.127167 0.307222 0.324944 0.231944 0.0521667 
0.0937222 0.458167 0.305889 0.0231111 0.102389 0.332167 0.376167 0.236333 0.342278 0.189944 0.0152222 0.075 0.219389 0.269111 0.319889 0.233111 0.555444 0.364056 0.304333 0.440722 0.4555 0.459389 0.153444 0.440444 0.457778 0.318444 0.0120556 0.00677778 0.440722 0.0413333 0.059 0.534444 0.296833 0.364889 0.354889 0.196556 0.494389 0.1755 0.432944 0.281111 0.162778 0.2455 0.153444 0.382167 0.514667 0.473333 0.412667 0.514556 0.0791667 0.161444 0.399722 0.534722 0.0653333 0.3505 0.216944 0.320444 0.466278 0.229056 0.124611 0.351444 0.0677222 0.5365 0.330333 0.364611 0.345833 0.482611 0.3585 0.082 0.102556 0.235889 0.160444 0.0627222 0.278778 0.313889 0.242222 0.0352222 0.029 0.0993333 0.549778 0.108222 0.0581667 0.191278 0.440278 0.476389 0.339167 0.101667 0.241278 0.249889 0.128056 0.163222 0.0458333 0.548722 0.144167 0.1735 0.357778 0.287333 0.100556 0.513611 0.369333 0.0005 
0.546889 0.529778 0.0632222 0.270111 0.0854444 0.305444 0.305333 0.1145 0.202167 0.0968889 0.0200556 0.260333 0.0855 0.460333 0.534056 0.424667 0.359333 0.0171111 0.471944 0.487444 0.180389 0.315111 0.480611 0.324556 0.488611 0.0801667 0.409278 0.386556 0.0382222 0.223056 0.387056 0.0295556 0.550222 0.247611 0.097 0.0801111 0.350389 0.402333 0.194611 0.552556 0.296556 0.214667 0.0546667 0.382111 0.472333 0.0331667 0.0485556 0.276167 0.0503333 0.5205 0.00538889 0.0280556 0.280056 0.486 0.352611 0.0105 0.3635 0.00366667 0.397056 0.401722 0.226778 0.0258889 0.228667 0.0187778 0.0708333 0.325667 0.0988889 0.421222 0.525389 0.0908889 0.418278 0.266389 0.102889 0.270278 0.445833 0.0197222 0.100833 0.494444 0.0932222 0.151167 0.256722 0.0986111 0.179222 0.334167 0.0290556 0.329167 0.344667 0.189889 0.332889 0.539056 0.388944 0.357 0.362278 0.0620556 0.173111 0.433111 0.185111 0.272 0.298778 0.154944 
0.362889 0.514389 0.218667 0.465833 0.0265 0.461889 0.282889 0.127333 0.400778 0.376111 0.2785 0.454833 0.272056 0.255056 0.233444 0.0984444 0.381556 0.375444 0.288333 0.511778 0.358944 0.121722 0.110556 0.518556 0.536722 0.283667 0.396111 0.166278 0.000166667 0.492278 0.118556 0.160389 0.248444 0.134556 0.423556 0.274944 0.0408889 0.503778 0.402278 0.239 0.121667 0.478111 0.138333 0.393722 0.5305 0.371778 0.492167 0.153889 0.191722 0.0222778 0.110111 0.348 0.144056 0.0180556 0.311056 0.478111 0.301722 0.5045 0.0888333 0.0992222 0.441222 0.00472222 0.057 0.134167 0.139278 0.277889 0.409111 0.180222 0.226167 0.0532222 0.419222 0.347833 0.531333 0.002 0.538944 0.303667 0.171167 0.272889 0.457556 0.160222 0.295222 0.0121111 0.508222 0.236611 0.383056 0.0610556 0.159167 0.129278 0.0100556 0.0453333 0.0258333 0.451278 0.0500556 0.435722 0.382778 0.189333 0.158111 0.236389 0.166889 0.384278 
0.0869444 0.3835 0.529444 0.415611 0.182833 0.512833 0.163722 0.354 0.230222 0.0657222 0.311556 0.322778 0.430778 0.264278 0.00383333 0.0556111 0.325333 0.515889 0.537778 0.335389 0.00566667 0.00811111 0.0285 0.408611 0.443833 0.411278 0.0423889 0.399278 0.445 0.00666667 0.228 0.329278 0.390167 0.201944 0.189389 0.0174444 0.512111 0.150444 0.168833 0.539667 0.0135556 0.480389 0.306889 0.241667 0.542 0.108056 0.297278 0.109167 0.421278 0.279556 0.241889 0.426944 0.085 0.270389  0.28 0.326167 0.479056 0.119778 0.169944 0.165833 0.479333 0.397944 0.495167 0.313944 0.397222 0.129 0.128722 0.151167 0.279444 0.0948889 0.135278 0.293 0.372667 0.239556 0.534667 0.156444 0.347611 0.0737778 0.265611 0.0107222 0.353333 0.507556 0.235 0.438333 0.0197222 0.515056 0.208944 0.296111 0.432167 0.176222 0.462 0.355944 0.0186667 0.401611 0.467222 0.213222 0.327944 0.393278 0.364389 0.0518333 
0.285556 0.297056 0.142222 0.455556 0.536611 0.474222 0.0564444 0.126 0.548 0.322111 0.136722 0.143111 0.0714444 0.371778 0.0258889 0.0911667 0.128611 0.0322222 0.387333 0.358111 0.208444 0.0911111 0.511389 0.0244444 0.492722 0.220389 0.0350556 0.265111 0.411 0.196778 0.114278 0.141 0.291167 0.0538333 0.041 0.272222 0.325444 0.0975 0.195611 0.317889 0.216944 0.129667 0.258389 0.288389 0.298778 0.0816111 0.176889 0.224722 0.466722 0.361556 0.0272778 0.119667 0.452667 0.336 0.497 0.187167 0.000833333 0.329389 0.249611 0.209222 0.323556 0.161278 0.350222 0.0591667 0.215111 0.188611 0.331444 0.540556 0.0834444 0.324389 0.100278 0.300389 0.251389 0.156 0.386111 0.550222 0.237611 0.360333 0.219389 0.148833 0.166389 0.0440556 0.0658333 0.416389 0.177389 0.360167 0.0480556 0.531167 0.134056 0.095 0.184833 0.457611 0.256278 0.535056 0.314111 0.268778 0.521  0.09 0.0511111 0.0488889 
0.211722 0.151389 0.146611 0.463167 0.104722 0.330056 0.255167 0.342389 0.134889 0.271889 0.491222 0.0986111 0.113278 0.354389 0.515 0.290722 0.159 0.360389 0.266333 0.0903889 0.252778 0.451167 0.345333 0.509056 0.228 0.103944 0.222278 0.546389 0.546833 0.273444 0.0397222 0.203056 0.222167 0.539278 0.463556 0.326944 0.313778 0.163167 0.466667 0.246 0.232389 0.199667 0.344611 0.345722 0.554056 0.101444 0.0808889 0.510389 0.259167 0.347222 0.0452778 0.511944 0.0401667 0.187944 0.4655 0.268167 0.291889 0.485111 0.259 0.283222 0.203 0.0961111 0.283611 0.222556 0.432722 0.5445 0.5495 0.543833 0.505 0.460611 0.234333 0.181833 0.457611 0.376278 0.527556 0.456111 0.275056 0.405778 0.410944 0.534278 0.550333 0.253556 0.490667 0.0349444 0.441556 0.197944 0.1005 0.530778 0.127556 0.156833 0.0557778 0.127889 0.0502778 0.136722 0.350444 0.483 0.125667 0.141722 0.268667 0.428 
0.399667 0.503 0.407222 0.301722 0.121056 0.176556 0.202278 0.396167 0.0268333 0.410611 0.374889 0.0216111 0.4615 0.107333 0.0566111 0.144833 0.102667  0.51 0.120111 0.230222 0.111278 0.528778 0.155444 0.161611  0.11 0.303278 0.441944 0.033 0.445 0.155056 0.461056 0.289167 0.455389 0.110056 0.388222 0.373833 0.286611 0.387889 0.214444 0.313444 0.242944 0.386667 0.132444 0.501778 0.494 0.189056 0.0911111 0.394 0.496389 0.00855556 0.421556 0.0521111 0.537333 0.0215 0.0110556 0.444667 0.324778 0.250389 0.477722 0.0115556 0.405444 0.180556 0.0980556 0.102667 0.290611 0.486333 0.4765 0.374556 0.318667 0.488278 0.1325 0.358944 0.319389 0.264944 0.1025 0.0551667 0.251333 0.193611 0.449222 0.192167 0.555056 0.315222 0.0416111 0.334222 0.134056 0.405611 0.223333 0.256167 0.100444 0.1455 0.267778 0.303222 0.123389 0.365833 0.405889 0.211333 0.0939444 0.124167 0.0303889 0.209944 
